strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Deterministic,1,WT,ASD014,896,1.5886211629463882,0.7943325000002233,0.06343888077489512,1.8989324548804627,0.3473329999997077,9.655989999999292,session,93
Shank3B,male,Deterministic,1,WT,ASD104,549,2.185710335154795,1.4424999999991996,0.07966578138145437,1.866628929646063,0.4804999999996653,9.727999999999156,session,93
Shank3B,male,Deterministic,1,WT,ASD139,905,1.4144254309392144,0.9008300000004965,0.047808648706717145,1.4382379971694086,0.3308320000001004,9.495134999999209,session,93
Shank3B,male,Deterministic,1,WT,ASD178,350,3.5314509057143675,2.6547424999996565,0.13714924222782357,2.565827376360922,0.3644979999953648,9.816295000000537,session,93
Shank3B,male,Deterministic,1,WT,ASD198,867,2.0345899642445273,1.3625000000010914,0.060300594382660014,1.775542784355283,0.4099999999998545,9.82000000000005,session,93
Shank3B,male,Deterministic,1,WT,ASD268,942,1.9347213736730242,1.5099989999989702,0.044397066644058965,1.362635591071357,0.4519999999999982,9.792656999998144,session,93
Shank3B,male,Deterministic,1,WT,ASD269,391,2.391543915601107,1.5471560000000864,0.10022553205513286,1.981831601022694,0.3509940000003553,9.735622000000149,session,93
Shank3B,male,Deterministic,1,WT,ASD270,817,1.429028086903306,0.8608299999996234,0.052483720560642204,1.5001533037713684,0.318159000000378,9.728467000000364,session,93
Shank3B,male,Deterministic,1,WT,ASD274,1077,1.4113733816155904,0.936666000000514,0.04134524411195942,1.356854914830498,0.35133300000006784,9.635990000000675,session,93
Shank3B,male,Deterministic,1,WT,ASD275,757,1.3801905535006544,0.8091690000001108,0.0554645398442093,1.5260309929219391,0.34699900000123307,9.854961000000003,session,93
Shank3B,male,Deterministic,1,WT,ASD292,1005,1.4164109273631942,0.9139999999988504,0.04474436187915044,1.4184739016182968,0.4094999999997526,9.831500000000233,session,93
Shank3B,male,Deterministic,1,WT,ASD293,1014,1.8366168224852284,1.1262500000002547,0.056629817129273695,1.8032840305199573,0.40749999999934516,9.710500000000138,session,93
Shank3B,male,Deterministic,2,Het,ASD012,814,1.0761217530712492,0.6476659999998446,0.05166251663911906,1.4739670006979875,0.35733299999992596,11.259989000000132,session,93
Shank3B,male,Deterministic,2,Het,ASD013,764,0.8488075916230361,0.5270000000000437,0.04772903155722702,1.3192566794943852,0.33100000000013097,11.507000000000062,session,93
Shank3B,male,Deterministic,2,Het,ASD105,566,1.6091244275618422,0.7596659999999247,0.08571575019930336,2.039242370352731,0.33133299999985866,10.893321999999898,session,93
Shank3B,male,Deterministic,2,Het,ASD128,817,0.9895764993880093,0.5405000000000655,0.05132236918068476,1.4669581512388885,0.29150000000004184,11.289499999999862,session,93
Shank3B,male,Deterministic,2,Het,ASD138,674,2.974122784866452,1.8467425000001754,0.10056549461668395,2.610832091279301,0.38817199999994045,11.439788000003318,session,93
Shank3B,male,Deterministic,2,Het,ASD141,904,3.244632424778854,2.131331500000215,0.08868811484936975,2.6665494315395026,0.4373330000000806,11.40865599999961,session,93
Shank3B,male,Deterministic,2,Het,ASD235,780,1.6227666089743904,0.9744129999999132,0.06220705916363742,1.7373486131559384,0.4474979999995412,11.13428900000008,session,93
Shank3B,male,Deterministic,2,Het,ASD236,595,0.6684823932773075,0.43449300000065705,0.04380731220693534,1.0685752002847357,0.3153260000000273,9.686799999999494,session,93
Shank3B,male,Deterministic,2,Het,ASD247,840,1.7609238011904476,1.0762500000000728,0.0641447833408792,1.8590924433907523,0.345499999999447,11.478500000001077,session,93
Shank3B,male,Deterministic,2,Het,ASD260,629,1.6012877694753096,0.8975000000000364,0.07960143750957865,1.9963938962311438,0.38449999999988904,11.457500000000437,session,93
Shank3B,male,Deterministic,2,Het,ASD262,721,1.5557607905686544,0.7093319999994492,0.07770210788693452,2.0864137336641786,0.016666999999870313,11.476654999998573,session,93
