strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Probabilistic,1,HET,ASD346,155,4.8511564387097,4.08999600000061,0.21828448099862574,2.7176198722319698,1.1859990000011749,13.711320000000342,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD347,476,3.3967971911764354,2.475000000000364,0.11958388968959437,2.6090124523442784,0.540000000000191,13.184000000001106,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD368,1426,2.0370501072931306,1.2107499999992797,0.05722127877523697,2.1608136860692646,0.48150100000020757,13.441000999999233,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD369,1057,2.625070477767287,1.242999999998574,0.09190325632261993,2.9879160644996636,0.36950200000046607,13.876000000000204,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD048,754,1.2591156007957585,0.7889104999994743,0.05248023247340652,1.4410578751559362,0.31516499999997905,12.539455000000089,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD152,639,2.421969353677559,1.4293319999997038,0.09170588220408005,2.318182495598539,0.32800100000031307,12.546653999999762,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD153,695,2.49039282158267,1.2339999999994689,0.10345264281740986,2.72730677915138,0.4209999999984575,12.638000000002648,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD154,895,1.9951008849162204,1.212509000000182,0.07032590068582693,2.1039083665904146,0.36000000000001364,13.038995999999315,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD285,813,1.447817237392325,0.9660000000003492,0.0535316788234734,1.5263570481434483,0.39749999999958163,12.717999000000418,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD298,441,2.575126308389854,1.7903260000002774,0.10302505870312809,2.16352623276569,0.4498310000001311,12.511289000001852,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD300,1032,1.5312135687984134,0.9859989999995378,0.04885391434012928,1.5694201173159363,0.24733299999934388,11.947321999999986,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD337,162,4.862770598765598,3.7006485000019893,0.2584686023841407,3.289768226453436,0.7411640000000261,13.060620000003837,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD348,958,2.891867680584648,1.9493309999984376,0.07845802994010802,2.4283996044052154,0.3539989999999875,13.024654000000737,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD356,1020,2.620082353921538,1.5197499999994761,0.08185409896063492,2.6142102797959015,0.31899999999950523,13.057000000000698,session_genotype,93
Shank3B,male,Probabilistic,1,WT,ASD367,1591,1.120882460088013,0.5025000000005093,0.04573952188503414,1.8244279226305364,0.2919999999994616,12.279999999998836,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD049,970,1.7294553587628945,0.8501634999993257,0.07093912788097181,2.2093865819673777,0.3138330000001588,14.243775999999343,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD086,1148,2.064351803135879,0.7602489999999307,0.0793398493345827,2.6882045723706685,0.3740010000001348,14.645000000000437,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD131,550,2.501440030909015,1.3569140000008701,0.11116693777811587,2.607095784628927,0.44366500000000997,14.525446999999986,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD132,877,2.265306927023877,1.361327000000074,0.08010503733679819,2.3722454584005552,0.47283100000004197,14.255275999999867,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD133,551,2.732712310344913,1.6813310000000001,0.1050558794862195,2.4660175457318445,0.4433329999999387,14.335319000001618,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD155,776,1.8038549819587952,0.8685085000006438,0.08607698781377063,2.397827416001284,0.3570039999999608,14.389498999998978,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD338,314,3.2687072165604967,1.7484094999999797,0.19036396936585798,3.3732581314621832,0.37133200000016586,14.613442000000077,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD346,373,5.019626005361988,4.314000000002125,0.15716941816142932,3.0354456509613925,0.9694999999999254,14.555500000002212,session_genotype,93
Shank3B,male,Probabilistic,2,HET,ASD347,757,2.381298372523098,1.6033319999987725,0.07856098143646217,2.161498010136706,0.4146669999972801,14.42065199999979,session_genotype,93
