strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
SHANK3B,female,Deterministic,2,WT,ASD158,460,4.388957267391376,2.0824999999986176,0.24469717454160023,5.248169711925812,0.5460069999971893,26.571998999999778,session,95
SHANK3B,female,Deterministic,2,WT,ASD207,798,3.1394671904762,1.1863285000003998,0.16523639876277074,4.667745477842525,0.3094989999990503,26.496221000000332,session,95
SHANK3B,female,Deterministic,2,WT,ASD220,975,3.4216742902564157,1.663165999998455,0.135711600151505,4.237593356527965,0.36232700000005025,26.526566000000457,session,95
SHANK3B,female,Deterministic,2,WT,ASD237,777,2.5448127348777327,1.2690000000002328,0.12971924487147538,3.615887594318997,0.4910000000002128,26.162000000000262,session,95
SHANK3B,female,Deterministic,2,WT,ASD238,662,2.0171827794562187,1.060500000000502,0.113888439835702,2.930276743598671,0.38900000000001,23.177999999999884,session,95
SHANK3B,female,Deterministic,2,WT,ASD263,997,3.8180812437311555,1.5929999999998472,0.15136698893819808,4.779459116280409,0.3205000000002656,26.41700000000128,session,95
SHANK3B,female,Deterministic,2,WT,ASD265,900,2.583031671111111,1.3122500000000485,0.11748713373039844,3.5246140119119493,0.3354999999999677,25.601000000000568,session,95
SHANK3B,female,Deterministic,2,WT,ASD277,850,3.4300553129411866,0.9982499999998709,0.1705142183104686,4.971301021777466,0.3289999999997235,26.088999999999942,session,95
SHANK3B,female,Deterministic,2,WT,ASD307,1012,2.7014886166007765,1.2240000000006148,0.1168907335035156,3.7185218705740817,0.2510000000002037,26.629000000000815,session,95
SHANK3B,female,Deterministic,2,WT,ASD358,270,7.444455840740644,5.573061500001131,0.3827346729584964,6.288972417561931,0.47482599999784725,26.205723000000035,session,95
SHANK3B,female,Deterministic,1,Het,ASD015,101,6.0488058613861195,3.191997000000356,0.7367973407715833,7.404721632727034,0.8419990000002144,39.05796099999998,session,98
SHANK3B,female,Deterministic,1,Het,ASD016,291,6.579895189003419,2.690500000000611,0.5705975671575871,9.733665334345112,0.4920000000001892,80.43000000000029,session,98
SHANK3B,female,Deterministic,1,Het,ASD107,54,6.945677240740911,3.654068500000335,1.2130830281825522,8.914303304032556,0.9016630000005534,53.551619000001665,session,98
SHANK3B,female,Deterministic,1,Het,ASD156,507,4.3108818481262094,1.2615100000002712,0.4046126383636305,9.110525411393908,0.48050100000000384,74.7519940000002,session,98
SHANK3B,female,Deterministic,1,Het,ASD159,553,4.549225110307312,1.4706640000003972,0.3767581002813166,8.85982541411259,0.48466599999983373,85.56658200000129,session,98
SHANK3B,female,Deterministic,1,Het,ASD221,931,3.949324682062291,1.4386610000001383,0.2569104477860214,7.838926756073346,0.5235029999985272,82.03150499999902,session,98
SHANK3B,female,Deterministic,1,Het,ASD253,697,4.980624371592565,1.8359980000004725,0.3524495904038945,9.304936190097365,0.5673329999990528,83.50458299999991,session,98
SHANK3B,female,Deterministic,1,Het,ASD254,417,4.904428482014282,2.382824000000255,0.404958284552347,8.269482178401544,0.5656649999999672,65.6462379999939,session,98
SHANK3B,female,Deterministic,1,Het,ASD287,1202,2.9222921272878426,1.3933320000001004,0.17575320170619252,6.093340944653679,0.42533300000013696,77.73325600000317,session,98
SHANK3B,female,Deterministic,1,Het,ASD352,285,6.9643404736843015,3.349500000000262,0.6416324058955309,10.832001713633405,0.5019999999999527,81.99049999999988,session,98
SHANK3B,female,Deterministic,1,Het,ASD390,1068,4.387748609550559,2.001499499999227,0.22009340787568235,7.192711835411871,0.4114999999983411,76.24400199999945,session,98
SHANK3B,female,Deterministic,1,WT,ASD106,670,2.9800120850746468,1.2777415000000474,0.2128591862966234,5.5097234266228465,0.3994989999998779,61.34225499999957,session,98
SHANK3B,female,Deterministic,1,WT,ASD158,34,13.789659911764652,4.139316500000405,3.4107110652831047,19.887692148882355,0.8299960000003921,82.92632899999808,session,98
SHANK3B,female,Deterministic,1,WT,ASD207,891,4.336788029180762,1.281000999999378,0.3319366683910565,9.908184448923818,0.31933200000275974,84.99282099999982,session,98
SHANK3B,female,Deterministic,1,WT,ASD220,870,7.801734412643741,3.521816999999828,0.40570947049087885,11.966710148073718,0.3624989999952959,85.47966399999859,session,98
SHANK3B,female,Deterministic,1,WT,ASD237,532,4.185751451127824,1.750998500001515,0.3874345799512985,8.936227089256674,0.5486669999991136,84.10524900000019,session,98
SHANK3B,female,Deterministic,1,WT,ASD238,920,2.787444554347823,1.2102494999990085,0.2395517621611408,7.2659646994839715,0.545998999998119,84.56150100000013,session,98
SHANK3B,female,Deterministic,1,WT,ASD263,991,5.629128569122039,1.8306649999999536,0.3404812421776353,10.71840141944461,0.42133299999841256,82.89458400000012,session,98
SHANK3B,female,Deterministic,1,WT,ASD265,953,2.742088674711418,1.0964999999996508,0.1953685419934161,6.0311632743777865,0.36850000000004,71.78150000000005,session,98
SHANK3B,female,Deterministic,1,WT,ASD277,891,3.1414237441077555,0.9886660000011034,0.2518831400339241,7.518616798581659,0.38666600000033213,79.0379210000001,session,98
SHANK3B,female,Deterministic,1,WT,ASD307,1264,2.9679194960443263,1.2156654999998864,0.1808981958866492,6.431433339128713,0.4513329999972484,77.77258799999981,session,98
